controlno,Title,Author,Callno,Accession,Copyright
111407142443,"Studies in Moro history, law and religion","Saleeby, Najeeb M.",305.8 S163,30643,1976
111407142105,Cultural and social anthropology,"Hoebel, E. Adamson",305.8 H693,18279,1976
111907101442,Our freedom documents,"Watts, Robert B.",320.973 W352,32947,1977
112107140854,"Money, the financial system and the economy","Kaufman, George G.",332.4 K21,18779,1977
111907111006,Our freedom documents,"Watts, Robert B.",323.44 W352,20551,1977
101607143334,Introductory sociology,"Curran, Joseph Jr.",301 C976,18488,1977
112607162359,Study guide to accompany Barkley''s introduction to microeconomics,"Cordes, Sam M.",338.5 C794 SGB,18580A,1977
112107145916,Instructor''s manual on the use of the agrarian reform modules,Ministry of Agrarian Reform,333.31 M665,30094,1977
112707150100,Principles of economics,"Peterson, Willis L.",339 P468,32571,1977
112607140321,Food manufacturing project-marketing and technical study,"Muro, Vicente",338.19 M977,19702,1977
101607143334,Introductory sociology,"Curran, Joseph Jr.",301 C976,18490,1977
112107152152,Studying materials and utilities,"Muro, Vicente",333.7 M977,641,1977
101607143334,Introductory sociology,"Curran, Joseph Jr.",301 C976,18491,1977
111907101442,Our freedom documents,"Watts, Robert B.",320.973 W352,18866,1977
112107161309,Cooperatives,"Onagan, Lino D.",334 O58,19603,1977
112107161309,Cooperatives,"Onagan, Lino D.",334 O58,19604,1977
112107161309,Cooperatives,"Onagan, Lino D.",334 O58,19605,1977
112807150000,Rural poverty an the policy crisis,"Coppedge, Roberto O.",339.46 C785,18684,1977
112807150000,Rural poverty an the policy crisis,"Coppedge, Roberto O.",339.46 C785,18685,1977
112007085801,Econometrics,"Maddala, G. S.",330.015795 M179,31706,1977
111407141627,A time to be human,"Griffin, John Howard",305.8 G851,10524,1977
112107152152,Studying materials and utilities,"Muro, Vicente",333.7 M977,19694,1977
120307090109,Money and banking,"Culbertson, John M.",346.082 C967,102573,1977
120307090109,Money and banking,"Culbertson, John M.",346.082 C967,102571,1977
101607153733,Principles of sociology,"Goode, William J.",301 G647,18308,1977
120307110111,The law on negotiable instruments,"Paulino, Benjamin P.",346.096 P328,18115,1977
102307090541,Programmed learning aid for introductory sociology,"Hortn, Paul B.",301 H823,19320,1977
102307090541,Programmed learning aid for introductory sociology,"Hortn, Paul B.",301 H823,19321,1977
102307090541,Programmed learning aid for introductory sociology,"Hortn, Paul B.",301 H823,19322,1977
102307090541,Programmed learning aid for introductory sociology,"Hortn, Paul B.",301 H823,19323,1977
112707143334,Study guid to accompany Barkley''s introduction to macroeconomics,"Cordes, Sam M.",339 C794 SGB,18580,1977
101607143334,Introductory sociology,"Curran, Joseph Jr.",301 C976,18489,1977
111507092044,Filipino marriages in crisis,"Lapuz, Lourdes V.",306.81 L317,33064,1977
120307090109,Money and banking,"Culbertson, John M.",346.082 C967,102572,1977
112007101644,Aggregate economic analysis,"McKenna, Joseph P.",330.156 M155,19593,1977
120307090109,Money and banking,"Culbertson, John M.",346.082 C967,102574,1977
111907150915,Economic decolonization,"Romulo,Carlos P.",327.599 R767,32912,1977
120307090109,Money and banking,"Culbertson, John M.",346.082 C967,18324,1977
111907144340,The Arab - Israeli conflict readings and documents,"Moore, John Norton",327.16 M822,7817,1977
101607153733,Principles of sociology,"Goode, William J.",301 G647,18309,1977
112007082421,The emergence of Philippine economy,"Valdepeñas, Vicente B. Jr.",330 V144,7020,1977
102307090541,Programmed learning aid for introductory sociology,"Hortn, Paul B.",301 H823,19324,1977
120307110111,The law on negotiable instruments,"Paulino, Benjamin P.",346.096 P328,18116,1977
111507092850,"The individual, marriage and the family","Saxton, Lloyd",306.81 S273,30155,1977
111607102836,Introduction to political science,"Rodee, Carlton Clymer",320 R687,30399,1977
111507092850,"The individual, marriage and the family","Saxton, Lloyd",306.81 S273,30152,1977
111507092850,"The individual, marriage and the family","Saxton, Lloyd",306.81 S273,30154,1977
111507092850,"The individual, marriage and the family","Saxton, Lloyd",306.81 S273,30153,1977
111507093229,Your marriage and family living,"Landis, Paul H.",306.85 L257,19719,1977
111607091340,Introduction to statistical methods (with applications),"Parel, Cristina P.",310 P227,18991,1977
111507092044,Filipino marriages in crisis,"Lapuz, Lourdes V.",306.81 L317,33065,1977
111507092850,"The individual, marriage and the family","Saxton, Lloyd",306.81 S273,30151,1977
102507101303,Responsible and effective communication,"Thompson, Wayne N.",302.2 T354,10734,1978
112207101549,Handbook on transfer and business taxation,"Nolledo, Jose N.",336.2 N793 78E,5709,1978
102507101303,Responsible and effective communication,"Thompson, Wayne N.",302.2 T354,10331,1978
112107102000,Economics,"Miller, Roger LeRoy",330 M649,32502,1978
101607154443,Sociology and American social issues,"Gordon, Leonard",301 G663 SG,18452A,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,19264,1978
112107102000,Economics,"Miller, Roger LeRoy",330 M649,32503,1978
112107102000,Economics,"Miller, Roger LeRoy",330 M649,32509,1978
102507101303,Responsible and effective communication,"Thompson, Wayne N.",302.2 T354,10330,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,18979,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,18980,1978
102307103915,Humanity and culture,"Pi-Sunyer, Oriol",301 P679,10277,1978
102507101303,Responsible and effective communication,"Thompson, Wayne N.",302.2 T354,10329,1978
102307103915,Humanity and culture,"Pi-Sunyer, Oriol",301 P679,10780A,1978
102307103915,Humanity and culture,"Pi-Sunyer, Oriol",301 P679,10780,1978
102307103915,Humanity and culture,"Pi-Sunyer, Oriol",301 P679,10280,1978
112207082844,Discounted rates of return,"Muro, Vicente",336.02 M977,638,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,19266,1978
102307103915,Humanity and culture,"Pi-Sunyer, Oriol",301 P679,10278,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,19265,1978
102307101608,Society and culture in the rural Philippines,"Ortigas, Irene L.",301 O77,20393,1978
112207090545,The law on transfer and business taxation,"De Leon, Hector S.",336.2 D346 78E,7631,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,19268,1978
101607154109,Instructor''s manual sociology and American issues,"Gordon, Leonard",301 G663 IM,10372A,1978
111507154650,Programed learning aid for business and economic statistics,"Mason, Robert D.",310 M399,19267,1978
101607154109,Instructor''s manual sociology and American issues,"Gordon, Leonard",301 G663 IM,18454,1978
102307103915,Humanity and culture,"Pi-Sunyer, Oriol",301 P679,10279,1978
111507151715,Basic behavioral statistics,"Gehring, Robert E.",310 G311,10730,1978
102507101303,Responsible and effective communication,"Thompson, Wayne N.",302.2 T354,18331,1978
112207142304,Applications of compound interest,"Muro, Vicente",336.2426 M977 ACI,19705,1978
112007154258,Personal finance,"Burton, Robert H.",332.024 B974,18617,1978
111507104646,Rural policy research alternatives,North Central Regional Center for Rural Development,307.1412 N864,18670,1978
112207142304,Applications of compound interest,"Muro, Vicente",336.2426 M977 ACI,637,1978
112007160024,The economics of money and banking,"Chandler, Lester V.",332.1 C455,5746,1978
112207111547,National internal revenue code of 1977,"Gonzales, Epifanio G.",336.24 G642,7912,1978
112707105013,The gamesman,"Maccoby, Michael",338.7 M129,30947,1978
112707103438,Profit break-even point analyses,"Muro, Vicente",338.516 M977,636,1978
112707102932,Managerial economics,"Villegas, Bernardo M.",338.5 V732,10396,1978
112707090409,Problems in elementary microeconomics,"Vicente - Goli, Yolanda",338.5 V632,19421,1978
111407142807,Radical career change,"Krantz, David L.",305.9 K89,19228,1978
111407142807,Radical career change,"Krantz, David L.",305.9 K89,19232,1978
111507151715,Basic behavioral statistics,"Gehring, Robert E.",310 G311,10264,1978
112107090556,Non-commercial banking,"Miranda, Gregorio S.",332.1 M672 N,7597,1978
111507151715,Basic behavioral statistics,"Gehring, Robert E.",310 G311,10732,1978
120307105253,Negotiable instruments law annotated,"Nolledo, Jose N.",346.096 N793 A,7622,1978
111507152156,Instructor''s manual basic behavioral statistics,"Gehring, Robert E.",310 G311 IM,10262A,1978
101607153859,Sociology and American social issues,"Gordon, Leonard",301 G663,10372,1978
111507152156,Instructor''s manual basic behavioral statistics,"Gehring, Robert E.",310 G311 IM,10263A,1978
111407142807,Radical career change,"Krantz, David L.",305.9 K89,19229,1978
111407142807,Radical career change,"Krantz, David L.",305.9 K89,19230,1978
101607153859,Sociology and American social issues,"Gordon, Leonard",301 G663,10790,1978
111407142807,Radical career change,"Krantz, David L.",305.9 K89,19231,1978
101607153859,Sociology and American social issues,"Gordon, Leonard",301 G663,10791,1978
112207090545,The law on transfer and business taxation,"De Leon, Hector S.",336.2 D346 78E,19682,1978
101607154109,Instructor''s manual sociology and American issues,"Gordon, Leonard",301 G663 IM,18453,1978
112707080515,Economic analysis,"Ferguson, C. E.",338.5 F352,30431,1978
111507151715,Basic behavioral statistics,"Gehring, Robert E.",310 G311,10262,1978
111607103932,An introduction to the politics of transition,"Marcos, Ferdinand E.",320.011 M321,30390,1978
102407112450,Human communication,"Pluckhan, Margaret L.",301.1402 P733,18408,1978
112207081756,Mathematics of finance,"Cissell, Robert",336 C579,7639,1978
112607112118,Rice production and land reform,"Calderon, Jose F.",338.17318 C146,31452,1978
102407112450,Human communication,"Pluckhan, Margaret L.",301.1402 P733,18409,1978
102407112450,Human communication,"Pluckhan, Margaret L.",301.1402 P733,18410,1978
102407110617,The science game,"Agnew, Neil Mck.",301.072 A273 2E,34352,1978
111907100225,Governing the United States,"Olson, David J.",320.973 O52,18281,1978
112607112118,Rice production and land reform,"Calderon, Jose F.",338.17318 C146,32226,1978
111407151426,The Cheyennes,"Hoebel, E. Adamson",306 H693,20367,1978
112907090442,Guiding principles of the new society II,Philippine Army Civil Relations and Information Service (PACRIS),342.0628 P551,32913,1978
111907100225,Governing the United States,"Olson, David J.",320.973 O52,18280,1978
112007111610,Labor economics and labor legislations,"Miranda, Gregorio S.",331 M672 79,19559,1979
111507074350,The Filipino adolescent in a rural and an urban setting,"Mendez, Paz Policarpio",306 M538,30507,1979
111507074350,The Filipino adolescent in a rural and an urban setting,"Mendez, Paz Policarpio",306 M538,30496,1979
102507105653,Coping with the mass media,"Littell, Joseph F.",302.23 L777,32513,1979
112607162542,Investigating microeconomics,"Eggert, Jim",338.5 E29,18932,1979
111507074350,The Filipino adolescent in a rural and an urban setting,"Mendez, Paz Policarpio",306 M538,30495,1979
112107150145,Principles of agrarian reforms and taxation,"Nolledo, Jose N.",333.31 N793 79E,18106,1979
112207100114,Handbook on taxation,"Nolledo, Jose N.",336.2 N793 79E,7617,1979
112107150145,Principles of agrarian reforms and taxation,"Nolledo, Jose N.",333.31 N793 79E,7638,1979
112207102123,"Theory, problem and solution in taxation (for CPA reviewers and commerce students) part 1","Reyes, Virgilio D.",336.2 R457,33298,1979
102507105653,Coping with the mass media,"Littell, Joseph F.",302.23 L777,32514,1979
112107150756,Principles of agrarian reforms,"Nuque, Simplicio R.",333.31 R973,19617,1979
112207084457,Tranfer and business taxation,"Aralar, Reynaldo B.",336.2 A659,18130,1979
101607162702,"Society, cultue and the Filipino","Hollsteiner, Mary Racelis",301 H744,18469A,1979
112007111610,Labor economics and labor legislations,"Miranda, Gregorio S.",331 M672 79,19560,1979
112707140730,World development report 1979,World Bank,338.91 W927 79,18705,1979
111507074350,The Filipino adolescent in a rural and an urban setting,"Mendez, Paz Policarpio",306 M538,19915,1979
112607162542,Investigating microeconomics,"Eggert, Jim",338.5 E29,18977,1979
112607162542,Investigating microeconomics,"Eggert, Jim",338.5 E29,19159,1979
112907150205,Comprehensive review of business law,"De Leon, Hector S.",346.07 D346,33299,1979
112607162542,Investigating microeconomics,"Eggert, Jim",338.5 E29,19160,1979
112607162542,Investigating microeconomics,"Eggert, Jim",338.5 E29,19161,1979
112607162542,Investigating microeconomics,"Eggert, Jim",338.5 E29,19162,1979
111507074350,The Filipino adolescent in a rural and an urban setting,"Mendez, Paz Policarpio",306 M538,19914,1979
112207084457,Tranfer and business taxation,"Aralar, Reynaldo B.",336.2 A659,18129,1979
112707140730,World development report 1979,World Bank,338.91 W927 79,18706,1979
111407102915,Dissent and counter-consciousness,"Constantino, Renato",303.484 C758,7646,1979
111307103440,Assertive - responsive management,"Shaw, Malcolm E.",303.34 S535,18096,1979
111607101001,PAUW,"Ancheta, Herminia M.",318 A539,31082,1979
111307103440,Assertive - responsive management,"Shaw, Malcolm E.",303.34 S535,18095,1979
102407150526,Exploring social psychology,"Baron, Robert A.",302 B265,18773,1979
102407150526,Exploring social psychology,"Baron, Robert A.",302 B265,18774,1979
111507074350,The Filipino adolescent in a rural and an urban setting,"Mendez, Paz Policarpio",306 M538,19916,1979
112007112649,American labor sourcebook,"Rifkin, Bernard",331 R564,18379,1979
111407104708,Violence in America,"Graham, Hugh Davis",303.625 G739,133,1979
112107110327,Central Bank Act as amended and General Banking Act as amended introductory festures,NBS Editorial Staff,332.11 N277,18702,1980
120307110753,Rovocable trusts,"Carr, E. William",346.7305 C311,18918,1980
120307110753,Rovocable trusts,"Carr, E. William",346.7305 C311,18917,1980
112007101830,How to borrow your way to a great fortune,"Hicks, Tyler G.",330.16 H631,30971,1980
112207085453,The fundamentals of taxation,"De Leon, Hector S.",336.2 D346 1980 1982,19163,1980
111607100115,Elementary statistics for Philippine high schools,"Ulpindo - Curz, Carmelita",310 U38,50536,1980
112007145343,Half of the world,UNESCO,331.4 U56,20609,1980
111507104934,"A structural and functional analysis of farm, fishing and kaingin families","Samonte, Virginia PB.",307.1412 S191,20762,1980
112707143005,Introduction to macroeconomics,"Cid, Lourdes A.",339 C568,19784,1980
112107110327,Central Bank Act as amended and General Banking Act as amended introductory festures,NBS Editorial Staff,332.11 N277,18701,1980
111607100115,Elementary statistics for Philippine high schools,"Ulpindo - Curz, Carmelita",310 U38,32967,1980
111907154232,Principles of economics,"Castillo, Andres V.",330 C352 80E,32667,1980
112207090829,The law on transfer and business taxation,"De Leon, Hector S.",336.2 D346 80E,18180,1980
112207090829,The law on transfer and business taxation,"De Leon, Hector S.",336.2 D346 80E,18181,1980
